nan,nan,nan,nan,nan,nan,nan,nan,-0.3,-0.26,-0.19,-0.18,-0.185,-0.18,-0.17,-0.17,-0.16,-0.16,-0.16,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.165,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,
,nan,nan,nan,nan,nan,nan,nan,-0.3,-0.26,-0.19,-0.18,-0.185,-0.18,-0.17,-0.17,-0.16,-0.16,-0.16,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.165,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,
,,nan,nan,nan,nan,nan,nan,-0.3,-0.26,-0.19,-0.18,-0.185,-0.18,-0.17,-0.17,-0.16,-0.16,-0.16,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.165,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,
,,,nan,nan,nan,nan,nan,-0.3,-0.26,-0.19,-0.18,-0.185,-0.18,-0.17,-0.17,-0.16,-0.16,-0.16,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.165,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,
,,,,nan,nan,nan,nan,-0.3,-0.26,-0.19,-0.18,-0.185,-0.18,-0.17,-0.17,-0.16,-0.16,-0.16,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.165,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,
,,,,,nan,nan,nan,-0.3,-0.26,-0.19,-0.18,-0.185,-0.18,-0.17,-0.17,-0.16,-0.16,-0.16,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.165,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,
,,,,,,nan,nan,-0.3,-0.26,-0.19,-0.18,-0.185,-0.18,-0.17,-0.17,-0.16,-0.16,-0.16,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.165,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,
,,,,,,,nan,-0.3,-0.26,-0.19,-0.18,-0.185,-0.18,-0.17,-0.17,-0.16,-0.16,-0.16,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.165,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,
,,,,,,,,nan,-0.26,-0.18,-0.18,-0.18,-0.17,-0.17,-0.16,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.165,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,
,,,,,,,,,-0.2,-0.15,-0.15,-0.16,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14,-0.145,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,
,,,,,,,,,,-0.14,-0.15,-0.175,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14,-0.145,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,
,,,,,,,,,,,-0.15,-0.19,-0.16,-0.16,-0.15,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,
,,,,,,,,,,,,-0.1,-0.145,-0.15,-0.13,-0.13,-0.13,-0.13,-0.13,-0.14,-0.14,-0.14,-0.14,-0.14,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.16,-0.16,-0.16,-0.155,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,
,,,,,,,,,,,,,0.04,-0.145,-0.13,-0.12,-0.13,-0.13,-0.13,-0.13,-0.14,-0.14,-0.14,-0.14,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,
,,,,,,,,,,,,,,0.0,-0.1,-0.11,-0.12,-0.13,-0.12,-0.13,-0.13,-0.14,-0.14,-0.14,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,
,,,,,,,,,,,,,,,-0.19,-0.12,-0.135,-0.14,-0.13,-0.14,-0.14,-0.14,-0.15,-0.15,-0.15,-0.16,-0.16,-0.15,-0.15,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,
,,,,,,,,,,,,,,,,-0.18,-0.15,-0.14,-0.14,-0.15,-0.155,-0.16,-0.16,-0.16,-0.16,-0.17,-0.17,-0.16,-0.16,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.175,-0.18,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,
,,,,,,,,,,,,,,,,,0.06,-0.135,-0.13,-0.15,-0.16,-0.16,-0.16,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,
,,,,,,,,,,,,,,,,,,nan,-0.11,-0.16,-0.16,-0.16,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.18,-0.18,-0.18,-0.18,-0.18,-0.185,-0.185,-0.19,-0.19,-0.185,-0.18,-0.18,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.18,-0.185,-0.18,-0.19,-0.19,-0.19,-0.19,-0.185,-0.19,-0.19,
,,,,,,,,,,,,,,,,,,,nan,-0.18,-0.175,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.19,-0.195,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.19,-0.19,-0.19,-0.2,-0.2,-0.19,-0.2,-0.195,-0.2,-0.2,-0.195,-0.2,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,
,,,,,,,,,,,,,,,,,,,,nan,-0.17,-0.17,-0.17,-0.18,-0.18,-0.18,-0.18,-0.17,-0.17,-0.18,-0.18,-0.19,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.19,-0.19,-0.19,-0.195,-0.2,-0.2,-0.2,-0.19,-0.195,-0.2,
,,,,,,,,,,,,,,,,,,,,,nan,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.185,-0.19,-0.2,-0.2,-0.21,-0.205,-0.21,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,
,,,,,,,,,,,,,,,,,,,,,,nan,-0.18,-0.18,-0.18,-0.195,-0.19,-0.18,-0.175,-0.18,-0.19,-0.2,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.205,-0.2,-0.2,-0.2,-0.2,-0.205,-0.21,-0.21,-0.2,-0.2,-0.205,
,,,,,,,,,,,,,,,,,,,,,,,nan,-0.18,-0.2,-0.225,-0.21,-0.175,-0.17,-0.18,-0.2,-0.215,-0.22,-0.23,-0.225,-0.22,-0.225,-0.22,-0.22,-0.22,-0.22,-0.215,-0.21,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.215,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,
,,,,,,,,,,,,,,,,,,,,,,,,-0.205,-0.24,-0.24,-0.22,-0.17,-0.17,-0.17,-0.2,-0.22,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.225,-0.22,-0.22,-0.22,-0.215,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,
,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.25,-0.21,-0.165,-0.165,-0.17,-0.2,-0.215,-0.225,-0.23,-0.23,-0.23,-0.23,-0.225,-0.22,-0.22,-0.22,-0.215,-0.21,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.215,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,
,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.18,-0.105,-0.115,-0.155,-0.19,-0.205,-0.215,-0.23,-0.225,-0.22,-0.225,-0.22,-0.22,-0.22,-0.21,-0.21,-0.21,-0.215,-0.22,-0.21,-0.215,-0.21,-0.215,-0.215,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.2,-0.205,-0.2,-0.21,-0.21,-0.21,-0.21,-0.205,-0.21,-0.21,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,-0.05,-0.09,-0.11,-0.18,-0.21,-0.22,-0.235,-0.23,-0.23,-0.23,-0.22,-0.22,-0.22,-0.22,-0.21,-0.21,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.215,-0.22,-0.21,-0.21,-0.21,-0.21,-0.21,-0.2,-0.21,-0.205,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.14,-0.205,-0.23,-0.25,-0.26,-0.27,-0.265,-0.26,-0.26,-0.26,-0.25,-0.24,-0.24,-0.235,-0.23,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.235,-0.23,-0.23,-0.23,-0.225,-0.22,-0.22,-0.22,-0.22,-0.225,-0.23,-0.23,-0.22,-0.22,-0.225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.275,-0.27,-0.275,-0.3,-0.3,-0.29,-0.28,-0.275,-0.27,-0.27,-0.265,-0.26,-0.25,-0.25,-0.26,-0.26,-0.255,-0.26,-0.26,-0.26,-0.26,-0.25,-0.255,-0.25,-0.25,-0.25,-0.25,-0.245,-0.24,-0.24,-0.24,-0.24,-0.245,-0.25,-0.25,-0.24,-0.24,-0.245,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.71,-0.3,-0.305,-0.31,-0.31,-0.305,-0.28,-0.28,-0.27,-0.27,-0.265,-0.26,-0.25,-0.25,-0.26,-0.26,-0.255,-0.26,-0.26,-0.26,-0.26,-0.25,-0.255,-0.25,-0.25,-0.25,-0.25,-0.245,-0.24,-0.24,-0.24,-0.24,-0.245,-0.25,-0.25,-0.24,-0.24,-0.245,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.37,-0.37,-0.31,-0.31,-0.28,-0.28,-0.27,-0.26,-0.26,-0.24,-0.24,-0.24,-0.25,-0.25,-0.24,-0.25,-0.245,-0.25,-0.25,-0.24,-0.24,-0.24,-0.24,-0.23,-0.24,-0.22,-0.21,-0.22,-0.215,-0.22,-0.22,-0.23,-0.23,-0.22,-0.22,-0.22,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.345,-0.31,-0.305,-0.28,-0.275,-0.265,-0.25,-0.24,-0.22,-0.215,-0.21,-0.23,-0.24,-0.22,-0.23,-0.22,-0.23,-0.23,-0.22,-0.22,-0.215,-0.21,-0.21,-0.21,-0.21,-0.2,-0.205,-0.2,-0.21,-0.21,-0.21,-0.21,-0.205,-0.21,-0.21,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.28,-0.28,-0.27,-0.265,-0.23,-0.22,-0.22,-0.21,-0.205,-0.2,-0.215,-0.22,-0.21,-0.215,-0.21,-0.215,-0.215,-0.21,-0.21,-0.205,-0.2,-0.2,-0.2,-0.195,-0.19,-0.19,-0.19,-0.19,-0.195,-0.2,-0.2,-0.19,-0.19,-0.195,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.22,-0.215,-0.22,-0.2,-0.205,-0.21,-0.19,-0.19,-0.19,-0.2,-0.205,-0.19,-0.2,-0.195,-0.2,-0.2,-0.195,-0.2,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,-0.165,-0.2,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.26,-0.19,-0.195,-0.2,-0.19,-0.19,-0.19,-0.19,-0.195,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.71,-0.19,-0.19,-0.19,-0.19,-0.17,-0.165,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.17,-0.19,-0.18,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07,-0.2,-0.21,-0.17,-0.16,-0.145,-0.19,-0.2,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.17,-0.17,-0.17,-0.18,-0.19,-0.19,-0.19,-0.17,-0.18,-0.19,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.22,-0.16,-0.13,-0.115,-0.17,-0.205,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.18,-0.19,-0.17,-0.16,-0.17,-0.165,-0.17,-0.17,-0.18,-0.18,-0.17,-0.17,-0.17,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.045,-0.08,-0.06,-0.145,-0.19,-0.18,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.18,-0.17,-0.18,-0.165,-0.115,-0.145,-0.14,-0.16,-0.165,-0.17,-0.17,-0.15,-0.16,-0.165,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.095,-0.06,-0.25,-0.25,-0.22,-0.25,-0.25,-0.25,-0.25,-0.2,-0.225,-0.195,-0.19,-0.19,-0.19,-0.19,-0.15,-0.18,-0.17,-0.19,-0.19,-0.19,-0.19,-0.18,-0.19,-0.19,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.06,-0.33,-0.32,-0.305,-0.32,-0.32,-0.32,-0.32,-0.29,-0.275,-0.23,-0.195,-0.19,-0.195,-0.19,-0.18,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.38,-0.36,-0.32,-0.34,-0.33,-0.34,-0.34,-0.305,-0.29,-0.26,-0.2,-0.195,-0.2,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.195,-0.195,-0.19,-0.19,-0.19,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.32,-0.19,-0.255,-0.19,-0.255,-0.255,-0.19,-0.195,-0.19,-0.19,-0.19,-0.19,-0.18,-0.03,-0.11,-0.14,-0.17,-0.18,-0.19,-0.19,-0.155,-0.17,-0.18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.02,-0.19,-0.12,-0.19,-0.19,-0.19,-0.19,-0.19,-0.05,-0.03,-0.05,-0.01,0.04,0.02,0.005,-0.03,-0.05,-0.095,-0.095,-0.01,-0.03,-0.05,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19,-0.61,-0.4,-0.61,-0.61,-0.195,-0.2,-0.19,-0.19,-0.12,-0.19,-0.05,0.04,-0.01,-0.03,-0.095,-0.14,-0.165,-0.165,-0.05,-0.095,-0.14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.05,-0.335,-0.335,-0.19,-0.195,-0.12,-0.005,-0.01,-0.03,0.015,0.11,0.06,0.04,-0.01,-0.03,-0.05,-0.05,0.015,-0.01,-0.03,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.62,-0.62,-0.195,-0.2,-0.19,0.14,0.065,-0.01,0.14,0.16,0.14,0.14,0.065,-0.01,-0.075,-0.075,0.05,0.02,-0.01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.14,-0.025,-0.19,0.14,0.14,0.14,0.14,0.14,0.34,0.16,0.15,0.14,0.05,0.02,0.02,0.05,0.05,0.05,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.19,-0.195,-0.025,0.15,0.14,0.065,0.15,0.345,0.25,0.16,0.14,0.02,-0.01,-0.01,0.05,0.05,0.02,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.26,0.37,0.67,0.425,0.37,0.48,0.48,0.37,0.36,0.345,0.05,0.02,0.02,0.05,0.05,0.05,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.52,0.69,0.48,0.425,0.575,0.575,0.425,0.37,0.35,0.195,0.05,0.05,0.195,0.05,0.05,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.865,0.48,0.235,0.595,0.595,0.415,0.35,0.34,0.02,-0.01,-0.01,0.05,0.05,0.02,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.01,-0.28,0.235,0.415,0.345,0.34,-0.01,-0.075,-0.14,-0.14,0.02,-0.01,-0.075,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.55,0.73,0.73,0.35,0.345,0.1,-0.14,-0.315,-0.315,0.05,-0.045,-0.14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.765,0.765,0.54,0.35,0.34,-0.045,-0.14,-0.14,0.05,0.05,-0.045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.595,0.345,0.34,-0.14,-0.315,-0.49,-0.49,-0.045,-0.14,-0.315,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.775,-0.75,-0.75,-0.69,-0.68,-0.68,-0.535,-0.58,-0.63,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.14,-0.49,-0.585,-0.58,-0.58,-0.315,-0.49,-0.535,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.695,-0.68,-0.63,-0.63,-0.49,-0.535,-0.58,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.68,-0.63,-0.63,0.05,-0.265,-0.58,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.58,-0.58,0.31,0.05,-0.265,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.57,0.31,0.05,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.57,0.31,0.05,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-1.21,-0.98,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,-0.75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,
